id,title,link,description,pubdate,location,timestamp
253743,Proxify AB Senior Backend Python Engineer Longterm job  100 remote,https://weworkremotely.com/remote-jobs/proxify-ab-senior-backend-python-engineer-long-term-job-100-remote, Headquarters Sweden URL httpcareerproxifyio   The Role We are searching for a Senior Python Developer You can be a perfect candidate if you are growthoriented take pleasure in your work and enjoy working on new ideas to develop exciting products By joining Proxify you will get considerable opportunities to work with leading brands and amazing startups to build their next product and growth features  What we are looking for  5 years of experience building products with Python and Django Highly proficient in SQL with experience using databases like PostgreSQL Experience scaling cloud infrastructure with Docker or Kubernetes is a plus Experience managing cloud infrastructure specifically AWS or GCP You follow best practices and conventions Relevant experience in CICD and related tools Responsible and able to work with minimal supervision Upperintermediate English level You can communicate well with both technical and nontechnical clients  Nicetohave   Interest in cryptocurrency is a huge plus Timezone CET  3 hours  Responsibilities  Writing reusable testable and efficient code Design and implementation of lowlatency highavailability and performant applications Integration of userfacing elements developed by frontend developers with serverside logic Implementation of security and data protection Integration of data storage solutions  What we offer 100 remote work Work from anywhere Flexibility The ability to change one project to another one Financial growth Competitive compensation and performancebased increases Freedom Very flexible working schedule 360degree growth Opportunities for professional development and personal growthYour benefits with Proxify  Be part of the Proxify community Network with likeminded and enthusiastic individuals to make a difference   Make an impact You get the opportunity to work on projects that inspire you and add value to your career  Transparency Contracts with transparency in earnings and working hours  Save your time Fast and efficient hiring process to match you with the project of your preference  Ownership Take ownership of your work and enjoy more freedom in your career    To apply httpsweworkremotelycomremotejobsproxifyabseniorbackendpythonengineerlongtermjob100remote,2023-06-04,NaN,2023-06-04 11:11:38.037861
133836,Proxify AB Senior Full Stack Developer LongTerm Job  100 Remote,https://weworkremotely.com/remote-jobs/proxify-ab-senior-full-stack-developer-long-term-job-100-remote, Headquarters Sweden URL httpcareerproxifyio  The RoleWe are searching for a Senior Full Stack Developer skilled in Reactjs and Nodejs You can be a perfect candidate if you are growthoriented you take pleasure in your work and you enjoy working on new ideas to develop exciting products By joining Proxify you will get considerable opportunities to work with leading brands and amazing startups to build their next product and growth features   What we are looking for 4 years of working experience as a FullStack Frontend React JS Design System Backend Microservices architecture NodeJS  Database SQL MongoDB Upperintermediate or higher English level Nicetohave  Timezone CET  3 hours Database Architecture knowledge    What we offer 100 remote work Work from anywhere Flexibility The ability to change the project to another one Financial growth Competitive compensation and performancebased increases Freedom Very flexible working schedule 360 degree growth Opportunities for professional development and personal growth  Your benefits with Proxify  Be part of Proxify community Network with likeminded and enthusiastic individuals to make a difference   Make an impact You get the opportunity to work on the projects that inspire you and add value to your career  Transparency Contracts with transparency in earnings and working hours  Save your time Fast and efficient hiring process to match you with the project of your preference  Ownership Take ownership of your work and enjoy more freedom in your career  To apply httpsweworkremotelycomremotejobsproxifyabseniorfullstackdeveloperlongtermjob100remote,2023-06-04,NaN,2023-06-04 11:11:38.037920
246622,Nagarro Digital Ventures Senior Digital Project Manager,https://weworkremotely.com/remote-jobs/nagarro-digital-ventures-senior-digital-project-manager, Headquarters URL httpswwwnagarrocom    Were Nagarro Digital Ventures   We are a Digital Product Engineering consultancy who build products services and experiences across all devices and digital mediums that inspire excite and delight Our staff are located all around the world 9600 experts across 26 countries to be exact Were looking for fulltime experienced Project Managers to help us organize and execute our clients projects What do we mean by Project Manager Anyone who spent time in the industry knows the definitions of this kind of role can be pretty fluid from company to company Our definition of the role is relatively expansive and successful Project Manager at Nagarro Digital Ventures would have the following characteristics and qualities   Good with clients youll have supporting roles to help you manage the broader client relationship but you are the day to day point person that maintains client confidence  Selfdirected remote work requires selfdirection of course but you are also the CEO of the project you work with the client and your team to find and define the best way to execute the project  Collaborative while you may be the CEO of the project that doesnt mean you are a dictator We hire competent people value their areas of focus and expertise and work together to accomplish the task at hand  Competent with Technology you dont need to be a software engineerdesigner but you need to be able to talk with software engineersdesigners and understand the broad strokes of what they are doing on a given project  Desire to learn we often help clients develop new products in a wide variety of spaces with varying levels of expertise No one person can be expected to be an expert in every field so you need to be flexible and willing to learn to meet clients needs  Ability to ask for help even the most competent people occasionally find themselves over their head either lacking the expertise or enough time to juggle the work Transparency with both the client and internal executive stakeholders is valued elevate problems you cant solve yourself early to the right people  What does the daytoday work look like Much of you daytoday is defined by the clients and the projects you have Often you are empowered to use the tools you prefer because no one tool is right for every job though sometimes clients require specific tools that better integrate with their systems This means skill requirements and responsibilities are a little fuzzy but would include at least the following  Organize projects with tools like Jira Trello and Slack Organize and run client and internal project meetings Estimate new potential projects and define Scopes of Work with help from biz dev engineering and design Drive ontime onbudget delivery of Scope of Work Resolve issues and conflicts and assess dependencies and risks of the SOW Manage forecasting time sheets and billing efforts with our accounting team on your projects Provide internal and external project updates for clients and internal executive management Occasional travel for inperson client meetings 010 of your time once we are comfortably past the pandemic  What are the requirements to be considered for this position Our requirements are as flexible as our projects can be there is no bullet proof plan or perfect list of credentials or skills but the following would put you in strong contention for the position  Experience in the technology industry Experience with Agile Software Development processes running scrums and creating sprint plans Project Management credentials are a bonus but not required Experience interacting with clients and finding ways to meet their needs Experience leading teams and launching products Experience assessing risk conflicts and dependencies on a project Availability during normal North American business hours   What are the benefits Nagarro Digital Ventures Provides  Our benefits include  Competitive salary commensurate with experience Open Paid Time Off Parental Leave familyfriendly flexibility and good work life balance Competitive healthcare benefits including health dental and vision Work from home  Equal Opportunity Nagarro Digital Ventures is an equal opportunity employer We are an international team that celebrates diversity and are committed to creating an inclusive environment for all employees  To apply httpsweworkremotelycomremotejobsnagarrodigitalventuresseniordigitalprojectmanager,2023-06-04,NaN,2023-06-04 11:11:38.037981
251813,ATeam Senior Independent Product ManagerProduct Designer 110190hr,https://weworkremotely.com/remote-jobs/a-team-senior-independent-product-manager-product-designer-110-190-hr,  Headquarters NYC SF and TLV URL httpsbuildateamwwrfastrackreferral   ATeam is a VCbacked stealth applicationonly home on the internet for Senior Product Managers amp Product Designers along with developers amp UXUI folks to team up with the best companies on their next big thing After talking with hundreds of independent engineers designers and product folks we heard over and over that finding vetted highquality consistent clients is hard and projects are often too small to be rewarding ATeam matches small teams of the most talented builders in the world with companies backed by a16z YC Softbank General Catalyst etc on a contract basis for many of their most important initiatives We quietly launched in May 2020 and have helped ATeamers earn 114 million sinceAs part of ATeam you can expect  Highpaying meaningful client missions where youd lead Product with the most audacious companies sent your way generally 110190hr with vetted fascinating clients doing work that matters Were picky about who we partner with new clients only come in via trusted referral Weve worked with Lyft McGraw Hill ClearCo irlcom the former CEO of Waze the leading vaccine production software several new unicorns we cant say here and dozens of startups backed by a16zYCSoftbanketc  Work alongside friends old amp new our niche is smalldiverse product teams since clients with larger budgets and higherimpact work tell us they want teams not individuals Of course we keep friends together whenever we can  Full autonomy say no to things that dont excite you The most talented builders often juggle a few things at once so theres never pressure to join an ATeam mission if you dont have the bandwidth If were no longer a fit its easy to leave or pause too   Small curated offtherecord gatherings for conversations hard to have elsewhere Longterm were creating microcommunities for the worlds top builders to become friends around the things they care about  Keep 100 of what you earn if you charge 130hr you get 130hr ATeam makes money by charging a small flat transparent platform fee on top of your rate  How to applyGo here httpsbuildateamwwrproductmgrfasttrack  mention WWR under how you heard about ATeam No resume or cover letter needed we respect your time so the application is short Were also much more interested in seeing what youve made and excited to chat more if theres a fitWhat youll do  Once part of ATeam youll regularly be invited to be the lead Product managerdesigner for impactful missions that match your interests which you can accept or decline Take your pick from earlystage incubations with worldclass founders to fastgrowing superfunded companies to oldschool nontech incumbents looking to build as a tech giant would Missions usually involve building an ambitious piece of software from 0 to 1 as part of a small 34 person team  Youll be paid to scope it out give the client options guide strategy and execute on the selected solution Sometimes the client has a clear vision sometimes not which is why ATeam builders tend to be senior folks who can work together to find the right direction   Who ATeam is for  Senior Product ManagersDesigners who left large companies and highgrowth startups to pursue their craft with autonomy Those who prefer consistent contract work over a fulltime role who want to create a variety of new products alongside other toptier builders The majority of ATeamers spend most of their time doing independent work but a sizeable percentage are either employed fulltime but testing out client work bootstrapping a side project or looking for their next big thing  Who ATeam is not for  People looking for small gigs Folks looking to build simple wordpresswixsquarespacestyle websites Those still early in their careers and recent universitybootcamp grads at least not yet  Our longterm visionATeam is a new type of company for a new kind of independent software builders We call them unhirables people who traditional companies couldnt hire fulltime even if they wanted to but who want to do their most meaningful work with their favorite people in small autonomous distributed expert teams  To help us secure amazing missions we raised 5 million not public yet from NFX Village Global and Box Group along with the former CEO of Upwork the founders of Fiverr and Lemonade Apples Global Head of Recruiting YC Partner Aaron Harris Whartons Adam Grant and Dukes Dan Ariely To apply httpsweworkremotelycomremotejobsateamseniorindependentproductmanagerproductdesigner110190hr,2023-06-04,NaN,2023-06-04 11:11:38.038043
207291,ATeam Senior Independent UXUI Designer 110190hr,https://weworkremotely.com/remote-jobs/a-team-senior-independent-ux-ui-designer-110-190-hr,  Headquarters NYC SF and TLV URL httpsbuildateamviaweworkremotely   ATeam is a VCbacked stealth applicationonly home on the internet for senior UXUI designers along with developers amp product folks to team up with the handpicked highgrowth companies on their next big thing After talking with hundreds of independent engineers designers and product folks we heard over and over that finding vetted highquality consistent clients is hard and projects are often too small to be rewarding ATeam matches small teams of the most talented builders in the world with companies backed by a16z YC Softbank General Catalyst etc on a contract basis for many of their most important initiatives We quietly launched in May 2020 and have helped ATeamers earn 114 million sinceAs part of ATeam you can expect  Highpaying meaningful UXUI design missions with the most audacious companies sent your way generally 110190hr with vetted fascinating clients doing work that matters Were picky about who we partner with new clients only come in via trusted referral Weve worked with Lyft McGraw Hill ClearCo irlcom the former CEO of Waze the leading vaccine production software several new unicorns we cant say here and dozens of startups backed by a16zYCSoftbanketc  Work alongside friends old amp new our niche is smalldiverse product teams since clients with larger budgets and higherimpact work tell us they want teams not individuals Of course we keep friends together whenever we can  Full autonomy say no to things that dont excite you The most talented builders often juggle a few things at once so theres never pressure to join an ATeam mission if you dont have the bandwidth If were no longer a fit its easy to leave or pause too   Small curated offtherecord gatherings for conversations hard to have elsewhere Longterm were creating microcommunities for the worlds top builders to become friends around the things they care about  Keep 100 of what you earn if you charge 130hr you get 130hr ATeam makes money by charging a small flat transparent platform fee on top of your rate  How to applyGo here httpsbuildateamwwrdesignerfasttrack  mention WWR under how you heard about ATeam No resume or cover letter needed we respect your time so the application is short Were also much more interested in seeing what youve made and excited to chat more if theres a fitWhat youll do  Once part of ATeam youll regularly be invited to be the lead designer for impactful missions that match your interests which you can accept or decline Take your pick from earlystage incubations with worldclass founders to fastgrowing superfunded companies to oldschool nontech incumbents looking to build as a tech giant would Missions usually involve building an ambitious piece of software from 0 to 1 as part of a small 34 person team  Youll be paid to scope it out give the client options guide strategy and execute on the selected solution Sometimes the client has a clear vision sometimes not which is why ATeam builders tend to be senior folks who can work together to find the right direction   Who ATeam is for  Senior UXUI Designers who left large companies and highgrowth startups to pursue their craft with autonomy Those who prefer consistent contract work over a fulltime role who want to create a variety of new products alongside other toptier builders The majority of ATeamers spend most of their time doing independent work but a sizeable percentage are either employed fulltime but testing out client work bootstrapping a side project or looking for their next big thing  Who ATeam is not for  People looking for small gigs Folks looking to build simple wordpresswixsquarespacestyle websites Those still early in their careers and recent universitybootcamp grads at least not yet  Our longterm visionATeam is a new type of company for a new kind of independent software builders We call them unhirables people who traditional companies couldnt hire fulltime even if they wanted to but who want to do their most meaningful work with their favorite people in small autonomous distributed expert teams  To help us secure amazing missions we raised 5 million not public yet from NFX Village Global and Box Group along with the former CEO of Upwork the founders of Fiverr and Lemonade Apples Global Head of Recruiting YC Partner Aaron Harris Whartons Adam Grant and Dukes Dan Ariely To apply httpsweworkremotelycomremotejobsateamseniorindependentuxuidesigner110190hr,2023-06-04,NaN,2023-06-04 11:11:38.038116
222524,OperateBeyond PHP Developer,https://weworkremotely.com/remote-jobs/operatebeyond-php-developer,  Headquarters Michigan URL httpoperatebeyondcom  OperateBeyond is a fast growing technology company building web and mobile applications We specialize in delivering topnotch user experiences paired with solid technology in nonauto vehicle software industry Our successes come from our teamwork and mutual respect for each others talents and unique perspectives  So when we say we are looking for a PHP Developer we do want want you to be an awesome backend developer whos dabbled with many different projects We are looking for someone who can hold their own when when it comes to system integrations databases and even be interested in understanding more about user experience to help us shape amazing products  What you might do on any given day  Work with a variety of technologies and platforms such as PHP ZF2 ZF1 Laravel ElasticSearch MySQL Vuejs jQuery and many more technologies we may introduce  Collaborate with product managers and technical leads  Develop comprehensive use cases and test conditions  Take part in analysis efforts identification and recommendation of solutions integration points and related implementation architecture for business usage improvements scalability and performance  Provide guidance in the form of code review solution design and recommended training and development plans  Write unit tests specs integration tests UI tests and acceptance tests  Advocate for new or improved development practices that increase craftsmanship availability resilience and scalability of our solutions   We think youll enjoy working with our team if you  Bring a passion to stay on top of tech trends experiment with and learn new technologies participate in technology communities  Can be flexible agile dependable and responsive even when there are a lot of moving parts and prefer that over following rigid processes and guidelines  Believe that good application development includes good testing good documentation and good collaboration  Have great communication and reasoning skills including the ability to make a strong case for technology choices while understanding other viewpoints and the need to find the best possible solution for everyone  Have a positive yet practical attitude You are willing to take on any task that might help take one of our products or our company a little further   To apply httpsweworkremotelycomremotejobsoperatebeyondphpdeveloper,2023-06-04,NaN,2023-06-04 11:11:38.038182
382363,Doximity Senior Product Manager,https://weworkremotely.com/remote-jobs/doximity-senior-product-manager,  Headquarters Doximity URL httpwwwdoximitycom  Doximity is transforming the healthcare industry Join our mission to help every physician be more productive and provide better care for their patients As medicines largest network in the United States theres an elevated level of responsibility in everything we do We dont take that responsibility lightly and are committed to building diverse teams with an inclusive culture that can make a direct impact on the healthcare system One of Doximitys core values is stretching ourselves Even if you dont check off all the boxes below we encourage you to apply Doximity is full of exceptional people who bring their own unique experiences to work everyday and make us all better for it  Product Managers at Doximity drive the strategic direction of their team and are accountable for roadmap execution while serving as the bridge between various stakeholders Youll work with product data engineering and editorial teams to gather requirements create specs and lead teams in developing products that matterHow youll make an impact Identify assess and scope product opportunities driving new feature development from conception to launch and optimization Prepare detailed specs that meet user needs create a positive user experience and ensure the maximum benefit to the business Lead a crossfunctional team of data and web engineers in the development and support of new product initiatives through writing effective stories and owning metric based goals Build consensus on strategy design and technical decisions What were looking for Proven experience building multiple products to completion and owning optimization of the product thereafter Highly analytical using data to make decisions and comfortable gathering it yourself Results oriented You can cut to the core of a problem identify what needs to be done and when and work with the teams to get solutions shipped Aspire to become the subject matter expert on physician needs in the world of healthcare Ability to clearly and effectively communicate and maintain relationships with a diverse group of internal and external partners CompensationThe US total compensation range for this fulltime position is 187000  217000 inclusive of salary  equity Our ranges are determined by role and level The range displayed on each job posting reflects the approximate total target compensation for the position across the US Within the range individual pay is determined by factors including relevant skills experience and educationtraining Please note that the compensation listed does not include benefits BenefitsPerks Doximity is proud to offer industryleading benefits Some of our offerings include   Medical dental vision offerings for you and your family 401k with matching program Employee stock purchase plan Family planning support Childcare FSA and parental leave Life ADampD and Disability Generous time off holidays and paid company trips Wellness benefitsplus many more More About Doximity For the past decade its been our mission to help every physician be more productive so they can provide better care for their patients We believe that when doctors are connected the healthcare system works better and patients benefit Doximity enables our verified clinician members to collaborate with colleagues stay uptodate with the latest medical news and research manage their careers and conduct virtual patient visits Today Doximity is the leading digital platform for US medical professionals with over 80 of physicians 50 of all nurse practitioners and physician assistants and 90 of graduating medical students as members   Joining Doximity means being part of an incredibly talented and humble team passionate about improving inefficiencies in our 43 trillion US healthcare system We are a team of doers who solve problems everyday by treating obstacles like an adventure and we love creating technology that has a real meaningful impact on peoples lives Doxers are committed to working towards a more equitable world both within and beyond our office walls This starts by fostering an inclusive and diverse work environment where differences are valued and all employees are encouraged to bring their full authentic selves to work daily To learn more about our team culture and users check out our careers page company blog and engineering blog Were growing fast and theres plenty of opportunity for you to make an impactjoin us For more information visitDoximitycom    EEOC Statement  Doximity is proud to be an equal opportunity employer and committed to providing employment opportunities regardless of race religious creed color national origin ancestry physical disability mental disability medical condition genetic information marital status sex gender gender identity gender expression pregnancy childbirth and breastfeeding age sexual orientation military or veteran status or any other protected classification We also consider qualified applicants with criminal histories consistent with applicable federal state and local law  To apply httpsweworkremotelycomremotejobsdoximityseniorproductmanager,2023-06-04,NaN,2023-06-04 11:11:38.038257
165196,NationBuilder UI Engineer,https://weworkremotely.com/remote-jobs/nationbuilder-ui-engineer,  Headquarters Remote within the United States URL httpsnationbuildercom   NationBuilder is seeking a visually oriented UI engineer with a strong command of React HTML and CSS You will be a coowner of Radius the NationBuilder product pattern library and be responsible for translating design requirements into functional and polished user interfaces across the NationBuilder product You will also be responsible for the maintenance and nurturing of NationBuilders stock website theme templates used by hundreds of thousands of websites around the world This is a remote position within the US  This is an excellent position for someone who thrives working in creative environments You should have experience hacking existing frameworks and have no problem building your own You will report directly to the VP of Design   NationBuilder offers everyone the technology and community infrastructure to power organizations movements and campaigns Our customers range from nonprofits and political parties to corporations and individuals just getting started  essentially anyone whos building a community of people to make something happen in the world To learn more about NationBuilder read our mission beliefs and values  We are looking for someone who  Has a strong command of HTMLCSSJavaScript crossbrowser development and writes semantic scalable code Has experience creating React components writing tests and delivering delightful user experiences through their command of JavaScript Has experience building out polished functional user interfaces in web applications Has experience working on website themes and a familiarity with Bootstrap Is strongly visually oriented and precise in code communication and documentation Is a pragmatic problem solver knowing how to find the middle ground between perfect but takes forever to code and fixes it now but nobody will ever be able to understand what I did Is a clear and concise communicator with excellent collaboration skills Is humble passionate about personal growth and would rather be better than right Proactively seeks out feedback and welcomes it as an opportunity to grow Has a strong work ethic a quick learner and is willing to work with a fastpaced team  Apply  To apply submit your resume a link to your portfolio or recent work and tell us why youre a good fit for the job in 280 characters or less like a tweet but you dont have to actually tweet it  NationBuilder is an equal opportunity employer and we value inclusion We are committed to finding talent that is not determined on the basis of race religion color national origin gender gender identity or expression sexual orientation age marital status veteran status or disability status  To apply httpsweworkremotelycomremotejobsnationbuilderuiengineer,2023-06-04,NaN,2023-06-04 11:11:38.038330
218000,Doximity Senior Software Engineer RubyRails,https://weworkremotely.com/remote-jobs/doximity-senior-software-engineer-ruby-rails,  Headquarters San Francisco CA URL httpwwwdoximitycom   Doximity is transforming the healthcare industry Join our mission to help every physician be more productive and provide better care for their patients As medicines largest network in the United States theres an elevated level of responsibility in everything we do We dont take that responsibility lightly and are committed to building diverse teams with an inclusive culture that can make a direct impact on the healthcare system  One of Doximitys core values is stretching ourselves Even if you dont check off all the boxes below we encourage you to apply Doximity is full of exceptional people who bring their own unique experiences to work everyday and make us all better for it  This role can be filled in our San Francisco headquarters OR remotely in the United States  About You  You enjoy leading software engineering projects and prioritize the iterative delivery of highquality solutions You are passionate about the intersection of Product and Engineering and can help guide your team You have a deep understanding of objectoriented programming language like Ruby a web framework like Rails and a modern JavaScript framework like Vuejs You have a passion for software engineering architecture and look forward to make highquality contributions to modern production web application You are selfmotivated and able to manage yourself  but dont worry were here to help you grow   Heres How You Will Make an Impact  Lead technical projects alongside your team to ensure rapid and reliable delivery of software products Help build distributed systems that put clinical knowledge secure messaging and professional connections at a doctors fingertips Secure cache and optimize software systems that can handle millions of operations per day  Compensation  The US total compensation range for this fulltime position is 175000  220000 inclusive of salary  equity Our ranges are determined by role and level The range displayed on each job posting reflects the approximate total target compensation for the position across the US Within the range individual pay is determined by factors including relevant skills experience and educationtraining Please note that the compensation listed does not include benefits  More on BenefitsPerks  Doximity is proud to offer industryleading benefits Some of our offerings include   Medical dental vision offerings for you and your family 401k with matching program Family building support Childcare FSA and parental leave Life ADampD and Disability Generous time off holidays and paid company trips Wellness benefitsplus many more  More About Doximity  For the past decade its been our mission to help every physician be more productive so they can provide better care for their patients We believe that when doctors are connected the healthcare system works better and patients benefit Doximity enables our verified clinician members to collaborate with colleagues stay uptodate with the latest medical news and research manage their careers and conduct virtual patient visits Today Doximity is the leading digital platform for US medical professionals with over 80 of physicians 50 of all nurse practitioners and physician assistants and 90 of graduating medical students as members   Joining Doximity means being part of an incredibly talented and humble team passionate about improving inefficiencies in our 43 trillion US healthcare system We are a team of doers who solve problems everyday by treating obstacles like an adventure and we love creating technology that has a real meaningful impact on peoples lives Doxers are committed to working towards a more equitable world both within and beyond our office walls This starts by fostering an inclusive and diverse work environment where differences are valued and all employees are encouraged to bring their full authentic selves to work daily To learn more about our team culture and users check out our careers page company blog and engineering blog Were growing fast and theres plenty of opportunity for you to make an impactjoin us For more information visitDoximitycom    EEOC Statement  Doximity is proud to be an equal opportunity employer and committed to providing employment opportunities regardless of race religious creed color national origin ancestry physical disability mental disability medical condition genetic information marital status sex gender gender identity gender expression pregnancy childbirth and breastfeeding age sexual orientation military or veteran status or any other protected classification We also consider qualified applicants with criminal histories consistent with applicable federal state and local law  To apply httpsweworkremotelycomremotejobsdoximityseniorsoftwareengineerrubyrails,2023-06-04,NaN,2023-06-04 11:11:38.038393
347542,LitCharts Freelance Writer  Literature Guides,https://weworkremotely.com/remote-jobs/litcharts-freelance-writer-literature-guides-1,  Headquarters New Jersey URL httpwwwlitchartscom  LitCharts is hiring writers to help us expand our collection of over 1500 literature guides Were looking for writers with a deep understanding of literature and the ability to analyze and explain it to others Here are two examples of our literature guides httpswwwlitchartscomlitbeforewewerefree httpswwwlitchartscomlitspeechsounds LitCharts writers can work from anywhere and compensation varies based on the length and difficulty of the work Pace and schedule are also flexible though our ideal candidates will have the time to write at least one guide per month 1015 hours per week As a company we value diversity and encourage people of all backgrounds including those from underrepresented groups to apply If youre interested please send a resume as well as two writing samples to writinglitchartscom Samples should be academic papers that demonstrate your ability to analyze literature with insight and clarity Samples should be at least 5 pages long and can be up to any length We will only consider applications that include academic papers focused on literature Please note All applicants must be legally authorized to work in the United States or Canada To apply httpsweworkremotelycomremotejobslitchartsfreelancewriterliteratureguides1,2023-06-04,NaN,2023-06-04 11:11:38.038454
427697,CampusPress Sales Support Specialist,https://jobs.wordpress.net/job/campuspress-sales-support-specialist-14/,We are looking for some epic talent to join our CampusPress family At CampusPress were experts in bringing innovative web solutions to schools school districts colleges and universities through WordPress and our wide range of plugins and products Our services in accessibility security hosting and support power millions of education websites blog networks and portfolios 8230,2023-06-04,NaN,2023-06-04 11:11:38.038559
238851,Web Developers for Auto Safety  Cause Marketing Partners,https://jobs.wordpress.net/job/web-developers-for-auto-safety-cause-marketing-partners/,There is an international distracted driving crisis that endangers everyone worldwide Thank you for your interest in this public safety work that will help make driving safer for you your children families and everyone The ASF site carsafeorg has international life saving information and so is likely the most important site on the internet and you 8230,2023-06-04,NaN,2023-06-04 11:11:38.038607
244319,CampusPress Sales Support Specialist,https://jobs.wordpress.net/job/campuspress-sales-support-specialist-13/,We are looking for some epic talent to join our CampusPress family At CampusPress were experts in bringing innovative web solutions to schools school districts colleges and universities through WordPress and our wide range of plugins and products Our services in accessibility security hosting and support power millions of education websites blog networks and portfolios 8230,2023-06-04,NaN,2023-06-04 11:11:38.038655
207658,Junior Frontend Developer,https://jobs.wordpress.net/job/junior-frontend-developer-2/,Overview Join the exciting world of frontend development with us at CodeWPaihttpCodeWPai WPAI Inc We8217re in search of a talented Junior Frontend Developer with React expertise to contribute to the evolution of our version 30 and assist with the creation of browser extensions Our team thrives on innovation and we work on cuttingedge projects that 8230,2023-06-04,NaN,2023-06-04 11:11:38.038704
215790,Want thought partner  experienced designer,https://jobs.wordpress.net/job/want-thought-partner-experienced-designer/,I8217m starting up a web development agency and just sold my first job I8217m looking for a partner in crime to help deliver an exceptional product Ideally I8217d want someone who 8211 Is familiar with the design thinking process 8211 Offers suggestions on how to improve the UX 8211 Can efficiently create modernsleek WP sites 8230,2023-06-04,NaN,2023-06-04 11:11:38.038751
334024,Full Stack WordPress EngineerDeveloper,https://jobs.wordpress.net/job/full-stack-wordpress-engineer-developer/,About Us Rehab Media Network RMN is a dynamic and rapidly growing company with a unique startup vibe Our team is comprised of selfstarters who are dedicated loyal and hardworking We are proud to have a fun culture where professionals work together to solve complex problems relying on each others talents and abilities We believe 8230,2023-06-04,NaN,2023-06-04 11:11:38.038799
258865,WordPress Sage Developer with Tailwind CSS experience needed,https://jobs.wordpress.net/job/wordpress-sage-developer-with-tailwind-css-experience-needed/,Parttime ongoing work for a variety of projects in the Roots ecosystem We build our sites using TrellisBedrockSage so were looking for someone comfortable with that or who has experience with the technologies behind it Ideally you have an eye for detail and youre happy to a check your own work thoroughly and b have 8230,2023-06-04,NaN,2023-06-04 11:11:38.038847
297060,Looking For Website Designer,https://jobs.wordpress.net/job/looking-for-website-designer-2/,Looking for very experienced deigner to help design and implement my website Thanks,2023-06-04,NaN,2023-06-04 11:11:38.038895
37661,CampusPress Sales Support Specialist,https://jobs.wordpress.net/job/campuspress-sales-support-specialist-12/,We are looking for some epic talent to join our CampusPress family At CampusPress were experts in bringing innovative web solutions to schools school districts colleges and universities through WordPress and our wide range of plugins and products Our services in accessibility security hosting and support power millions of education websites blog networks and portfolios 8230,2023-06-04,NaN,2023-06-04 11:11:38.038955
476587,WordLift Setup screen for plugin,https://jobs.wordpress.net/job/wordlift-setup-screen-for-plugin/,Please note if you want me to consider your proposal send me a reference to a WordPress project and a Angular project preferably a link to a GitHub project The objective of this task is to rework the WordLift plugin setup flow for whitelabel customers The new setup flow is simplified asks for very few 8230,2023-06-04,NaN,2023-06-04 11:11:38.039003
